-2.95 109.485 1.00954 0.145846 
-2.95 132.449 0.997447 0.156329 
-2.95 167.822 1.01351 0.129816 
-2.95 215.693 1.01545 0.10804 
-2.95 261.052 1.00808 0.093767 
-2.95 328.586 1.00844 0.0905762 
-2.95 427.135 1.02288 0.0786748 
-2.95 522.087 1.02579 0.0760229 
-2.95 109.485 1.00954 0.145846 
-2.95 132.449 0.997447 0.156329 
-2.95 167.822 1.01351 0.129816 
-2.95 215.693 1.01545 0.10804 
-2.95 261.052 1.00808 0.093767 
-2.95 328.586 1.00844 0.0905762 
-2.95 427.135 1.02288 0.0786748 
-2.95 522.087 1.02579 0.0760229 
-2.85 109.529 0.97962 0.144393 
-2.85 132.49 0.978605 0.1512 
-2.85 168.114 1.00242 0.125229 
-2.85 215.933 1.0137 0.10062 
-2.85 261.594 1.00546 0.0879557 
-2.85 330.033 1.00329 0.0799164 
-2.85 430.182 1.01072 0.0724265 
-2.85 526.607 1.00819 0.070389 
-2.85 109.529 0.97962 0.144393 
-2.85 132.49 0.978605 0.1512 
-2.85 168.114 1.00242 0.125229 
-2.85 215.933 1.0137 0.10062 
-2.85 261.594 1.00546 0.0879557 
-2.85 330.033 1.00329 0.0799164 
-2.85 430.182 1.01072 0.0724265 
-2.85 526.607 1.00819 0.070389 
-2.75 109.537 1.00549 0.134802 
-2.75 132.519 0.994083 0.14137 
-2.75 168.229 1.00761 0.117704 
-2.75 215.977 1.01029 0.0975852 
-2.75 261.91 1.00686 0.0834331 
-2.75 330.841 1.00015 0.0752537 
-2.75 431.543 1.00425 0.0697842 
-2.75 531.036 1.01013 0.0658137 
-2.75 629.208 1.00965 0.0608682 
-2.75 109.537 1.00549 0.134802 
-2.75 132.519 0.994083 0.14137 
-2.75 168.229 1.00761 0.117704 
-2.75 215.977 1.01029 0.0975852 
-2.75 261.91 1.00686 0.0834331 
-2.75 330.841 1.00015 0.0752537 
-2.75 431.543 1.00425 0.0697842 
-2.75 531.036 1.01013 0.0658137 
